"","Date","Visitor","Visitor_Score","Home","Home_Score","OT","Home_Elo_Before","Visitor_Elo_Before","Home_Elo_After","Visitor_Elo_After","home_win_prob","visitor_win_prob","tie_prob"
"460",2024-01-12,"Minnesota State",2,"St. Cloud State",1,0,1898.54607119102,1679.28262406297,1838.97293587401,1742.62313667866,0.822469838151782,0.125517552798626,0.0520126090495919
"461",2024-01-12,"Assumption",3,"Stonehill",4,0,1358.65003591055,1239.22117560396,1378.4203762599,1224.10048515681,0.727049641741817,0.208757047260207,0.0641933109979755
"462",2024-01-12,"Post",4,"Saint Michael's",2,0,907.589798132561,974.384304297229,853.729441449211,1039.00163919121,0.471873820919469,0.43388364668072,0.094242532399811
"463",2024-01-12,"Saint Anselm",2,"Sacred Heart",6,0,1294.73448179712,1558.65593272343,1415.6129956618,1448.11175810668,0.224396318584267,0.709294530935439,0.0663091504802946
"464",2024-01-12,"Princeton",1,"Dartmouth",1,1,1366.33355898554,1827.59414100597,1404.27861488655,1793.57993620263,0.0783882677665742,0.877935608925973,0.0436761233074528
"465",2024-01-12,"Union",0,"St. Lawrence",4,0,1714.95293332748,1514.59202277903,1745.05061467582,1492.93174154247,0.80688153990724,0.138980810819584,0.0541376492731758
"466",2024-01-12,"Quinnipiac",8,"Harvard",0,0,1406.37849543691,1997.38239699503,1399.73691008804,2010.55066591655,0.0336180135054313,0.93334557651626,0.0330364099783084
"467",2024-01-12,"Colgate",6,"Cornell",3,0,1856.68138619018,1978.42420297868,1801.854427783,2045.57182732713,0.395748517547931,0.515319223156331,0.0889322592957379
"468",2024-01-12,"Rensselaer",1,"Clarkson",3,0,2039.66822804114,1537.71331737418,2045.15358901851,1535.46100588591,0.951942422907983,0.0197326362711939,0.0283249408208234
"469",2024-01-12,"Penn State",4,"RIT",0,0,1408.44571958292,1670.1250312904,1373.11176463701,1715.84183073037,0.226716433374636,0.706663187571243,0.0666203790541206
"470",2024-01-12,"Syracuse",1,"Mercyhurst",2,0,1666.54679122823,1266.76686470665,1672.13077497131,1263.74278206598,0.922907226873766,0.041750643923512,0.0353421292027221
"471",2024-01-12,"Lindenwood",2,"Robert Morris",4,0,1198.24017390827,1320.74775115813,1267.32619445592,1261.79677526707,0.394733223183051,0.516473041650778,0.0887937351661709
"472",2024-01-13,"Syracuse",2,"Mercyhurst",6,0,1672.13077497131,1263.74278206598,1683.67272204341,1257.60752369707,0.925942366814269,0.0393662101330094,0.0346914230527216
"473",2024-01-13,"Penn State",2,"RIT",3,1,1373.11176463701,1715.84183073037,1434.49879985518,1658.52498681938,0.152487364449703,0.791319360379295,0.056193275171002
"474",2024-01-13,"Lindenwood",5,"Robert Morris",3,0,1267.32619445592,1261.79677526707,1201.12360194849,1337.2800389216,0.580004890515545,0.338686591967077,0.0813085175173779
"475",2024-01-13,"Ohio State",6,"Minnesota",1,0,1933.41667941954,2229.17408062633,1900.73388009279,2272.35780975253,0.193071386324053,0.744895094031541,0.0620335196444065
"476",2024-01-13,"St. Thomas",0,"Wisconsin",7,0,2078.17332426955,1283.36932591834,2080.8107891458,1283.55844541072,0.986083829940848,-0.000997859361534192,0.0149140294206858
"477",2024-01-13,"Minnesota State",2,"St. Cloud State",4,0,1838.97293587401,1742.62313667866,1873.17607994661,1716.10920065883,0.700344199800211,0.232290186469579,0.06736561373021
"478",2024-01-13,"Bemidji State",0,"Minnesota-Duluth",7,0,1872.73343743795,1391.64562866251,1882.75473980756,1387.24156140874,0.94712416864943,0.0232373706309284,0.029638460719642
"479",2024-01-13,"Saint Anselm",1,"Sacred Heart",0,1,1415.6129956618,1448.11175810668,1377.65935138641,1492.43174002497,0.523990008219872,0.388115999581778,0.0878939921983506
"480",2024-01-13,"Post",2,"Saint Michael's",1,0,853.729441449211,1039.00163919121,830.990258380944,1067.39556904809,0.313938356917765,0.607991911629115,0.0780697314531196
"481",2024-01-13,"Stonehill",2,"Assumption",5,0,1224.10048515681,1378.4203762599,1313.72937859341,1300.318211767,0.353046334550026,0.56375215246861,0.0832015129813642
"482",2024-01-13,"Franklin Pierce",4,"Long Island",3,0,1571.33831001745,1346.49088739018,1511.44700256463,1410.10520603498,0.826862539386146,0.121737372365851,0.0514000882480026
"483",2024-01-13,"Union",0,"Clarkson",4,0,2045.15358901851,1492.93174154247,2051.12128607085,1490.92089964694,0.961708928614474,0.0129023457275585,0.0253887256579673
"484",2024-01-13,"Quinnipiac",5,"Dartmouth",3,0,1404.27861488655,2010.55066591655,1400.83940918654,2017.63811650272,0.0301310877707493,0.937906419589212,0.0319624926400385
"485",2024-01-13,"Cornell",0,"Colgate",3,0,2045.57182732713,1801.854427783,2067.59822944965,1786.66916920332,0.84101040363821,0.109609282478559,0.0493803138832314
"486",2024-01-13,"Rensselaer",0,"St. Lawrence",3,0,1745.05061467582,1535.46100588591,1770.73148484685,1517.13523465695,0.814631951237404,0.132277934203854,0.0530901145587425
"487",2024-01-13,"Princeton",4,"Harvard",1,0,1399.73691008804,1793.57993620263,1383.68947315941,1816.61361669019,0.115832604241652,0.833739730026095,0.0504276657322525
"488",2024-01-13,"Boston University",2,"Connecticut",5,0,1800.6932243931,1507.52421823648,1818.24969548279,1496.12425192386,0.873274979882736,0.0822865228964475,0.0444384972208165
"489",2024-01-13,"Boston College",2,"New Hampshire",2,1,1411.83211457286,1829.75852910289,1447.73164105359,1798.17084252866,0.101116372436403,0.850974295269248,0.0479093322943491
"490",2024-01-13,"Northeastern",1,"Maine",1,1,1647.32598805205,1740.4554170625,1653.26727574387,1742.99726469328,0.433985692313172,0.471757248546826,0.094257059140002
"491",2024-01-13,"Providence",4,"Vermont",3,1,1327.87813679898,1574.86374554099,1310.32918030184,1597.3883301304,0.24228181600873,0.689024400963468,0.0686937830278028
"492",2024-01-13,"Merrimack",2,"Holy Cross",0,0,1392.818590263,1451.83548246636,1337.59963385572,1517.64308078101,0.48377659472773,0.423455677339193,0.0927677279330766
"493",2024-01-14,"Franklin Pierce",1,"Long Island",2,1,1511.44700256463,1410.10520603498,1532.72276595611,1393.65829188,0.706265692077007,0.227066961494614,0.0666673464283783
"494",2024-01-16,"Boston College",3,"Boston University",3,1,1496.12425192386,1798.17084252866,1524.27208151576,1775.53280269877,0.187246337867788,0.751533775887584,0.0612198862446279
"495",2024-01-16,"St. Lawrence",6,"Syracuse",3,0,1257.60752369707,1770.73148484685,1249.73947387288,1784.01346060181,0.0567926644916821,0.90412887441069,0.0390784610976281
"496",2024-01-16,"Northeastern",1,"Harvard",0,0,1383.68947315941,1742.99726469328,1373.56626034274,1757.05052328247,0.139761608359064,0.805979973089492,0.0542584185514439
"497",2024-01-18,"Sacred Heart",1,"Franklin Pierce",0,1,1393.65829188,1377.65935138641,1350.56459055259,1426.51690370725,0.594953906110685,0.325470064048605,0.079576029840711
"498",2024-01-19,"Maine",1,"Connecticut",3,0,1818.24969548279,1653.26727574387,1843.97325913149,1634.20232340912,0.774634313360777,0.167029192857671,0.0583364937815523
"499",2024-01-19,"Providence",3,"Holy Cross",1,0,1337.59963385572,1597.3883301304,1311.49728689808,1631.12489783829,0.228684229966717,0.704431903364097,0.0668838666691868
"500",2024-01-19,"Vermont",1,"Boston University",6,0,1524.27208151576,1310.32918030184,1555.04771816194,1288.45803114601,0.818195045874834,0.129202307482853,0.052602646642313
"501",2024-01-19,"Merrimack",4,"Boston College",6,0,1775.53280269877,1517.64308078101,1792.54566310638,1506.09908787381,0.850949307809013,0.101137615441626,0.0479130767493605
"502",2024-01-19,"New Hampshire",1,"Northeastern",2,0,1757.05052328247,1447.73164105359,1765.56741186498,1442.32420748451,0.882415388467559,0.074655312142071,0.0429292993903704
"503",2024-01-19,"Saint Anselm",4,"Post",1,0,1067.39556904809,1492.43174002497,1053.94802110622,1512.41684828982,0.0970662483795937,0.85574474312233,0.047189008498076
"504",2024-01-19,"Long Island",2,"Assumption",1,0,1313.72937859341,1532.72276595611,1293.91220200956,1557.81370966642,0.273596981773869,0.653593112018111,0.0728099062080202
"505",2024-01-19,"Stonehill",4,"Saint Michael's",1,0,830.990258380944,1300.318211767,820.64808996017,1316.60768534267,0.0746511923998421,0.88242034199066,0.0429284656094982
"506",2024-01-19,"St. Thomas",1,"St. Cloud State",3,0,1873.17607994661,1283.55844541072,1876.87900100935,1282.52629728973,0.967558486091891,0.00904271170107624,0.0233988022070329
"507",2024-01-19,"Minnesota",2,"Bemidji State",0,0,1387.24156140874,1900.73388009279,1380.77444866863,1911.65793383008,0.0566587632706062,0.904293708872952,0.0390475278564421
"508",2024-01-19,"Minnesota-Duluth",0,"Ohio State",3,0,2272.35780975253,1882.75473980756,2283.5580676706,1876.55945684825,0.919154999729995,0.0447184034672772,0.0361265968027275
"509",2024-01-19,"Wisconsin",3,"Minnesota State",2,0,1716.10920065883,2080.8107891458,1706.27314843239,2094.53227786321,0.135797054153366,0.81056040538151,0.0536425404651242
"510",2024-01-19,"Mercyhurst",6,"Robert Morris",1,0,1201.12360194849,1683.67272204341,1189.47067591938,1702.38955457862,0.0688388580389975,0.889431600731637,0.0417295412293655
"511",2024-01-19,"RIT",2,"Lindenwood",4,0,1337.2800389216,1434.49879985518,1402.51175497901,1379.93690274548,0.428501016394877,0.478020058744483,0.0934789248606409
"512",2024-01-19,"Syracuse",3,"Penn State",1,0,1658.52498681938,1249.73947387288,1552.82093580203,1359.399855952,0.926079541831921,0.0392588040331016,0.034661654134977
"513",2024-01-19,"Clarkson",4,"Yale",1,0,1721.68800205187,2051.12128607085,1699.06549822698,2081.75027476792,0.163292340338043,0.778915751976625,0.0577919076853318
"514",2024-01-19,"Dartmouth",4,"Union",2,0,1490.92089964694,1400.83940918654,1411.84403156814,1487.70666062785,0.692797192303471,0.238950790998898,0.0682520166976311
"515",2024-01-19,"Cornell",5,"Princeton",3,0,1816.61361669019,1786.66916920332,1746.47548757244,1865.63279677463,0.614484363211976,0.308194914586332,0.0773207222016917
"516",2024-01-19,"St. Lawrence",4,"Brown",0,0,1601.46657980454,1784.01346060181,1552.01361525451,1845.70222898758,0.317309504688843,0.604180806561133,0.0785096887500236
"517",2024-01-19,"Harvard",2,"Rensselaer",1,0,1517.13523465695,1373.56626034274,1462.58516932152,1432.53644792619,0.753121069906109,0.185854489956844,0.0610244401370474
"518",2024-01-19,"Colgate",5,"Quinnipiac",0,0,2017.63811650272,2067.59822944965,1933.40772862906,2167.24589457882,0.497585215843771,0.411338280478985,0.0910765036772441
"519",2024-01-20,"Holy Cross",2,"Providence",5,0,1631.12489783829,1311.49728689808,1646.65276084367,1301.78694722987,0.887917751711994,0.0700905656674285,0.041991682620577
"520",2024-01-20,"Vermont",2,"Boston University",4,0,1555.04771816194,1288.45803114601,1571.39638128583,1277.47778118193,0.85676838011766,0.096198629646332,0.0470329902360077
"521",2024-01-20,"Maine",3,"Merrimack",3,1,1506.09908787381,1634.20232340912,1516.24030550292,1631.96185335106,0.387319804121005,0.524894111756204,0.0877860841227907
"522",2024-01-20,"Minnesota-Duluth",0,"Ohio State",1,0,2283.5580676706,1876.55945684825,2288.95708576092,1873.68075821091,0.925460872399999,0.0397434647302671,0.0347956628697336
"523",2024-01-20,"Minnesota",3,"Bemidji State",1,0,1380.77444866863,1911.65793383008,1374.99635624508,1921.72928957186,0.0506222148797362,0.911764247242999,0.0376135378772643
"524",2024-01-20,"Wisconsin",7,"Minnesota State",2,0,1706.27314843239,2094.53227786321,1686.04926422061,2123.39430141308,0.119471203264703,0.829499583460406,0.0510292132748907
"525",2024-01-20,"St. Cloud State",1,"St. Thomas",5,0,1282.52629728973,1876.87900100935,1433.26103461382,1731.25584835739,0.0328271464631384,0.934374933023016,0.0327979205138451
"526",2024-01-20,"Mercyhurst",1,"Robert Morris",2,0,1189.47067591938,1702.38955457862,1257.78366182929,1636.90834792715,0.0568673250786611,0.904036981602992,0.0390956933183471
"527",2024-01-20,"Syracuse",0,"Penn State",5,0,1552.82093580203,1359.399855952,1586.52844310862,1334.99219178904,0.800875221851516,0.14418659521057,0.0549381829379137
"528",2024-01-20,"RIT",2,"Lindenwood",3,1,1402.51175497901,1379.93690274548,1431.17889116886,1356.95605242978,0.604220010632794,0.317274827641037,0.0785051617261686
"529",2024-01-20,"Saint Anselm",4,"Post",2,0,1053.94802110622,1512.41684828982,1044.84911459693,1526.53087126265,0.0797160666047921,0.876346196741887,0.0439377366533208
"530",2024-01-20,"Stonehill",5,"Saint Michael's",1,0,820.64808996017,1316.60768534267,810.77909223952,1332.79584436057,0.063323337781846,0.896130459184169,0.0405462030339855
"531",2024-01-20,"Long Island",2,"Assumption",1,0,1293.91220200956,1557.81370966642,1277.65723780294,1578.87177834227,0.22441689041618,0.709271196765836,0.0663119128179837
"532",2024-01-20,"Dartmouth",1,"Rensselaer",5,0,1462.58516932152,1487.70666062785,1535.05017174456,1428.73520388042,0.535036286795872,0.378383862354214,0.0865798508499144
"533",2024-01-20,"Cornell",4,"Quinnipiac",3,0,1933.40772862906,1865.63279677463,1885.24346232455,1918.97556975027,0.664958392761575,0.26354687188476,0.0714947353536647
"534",2024-01-20,"St. Lawrence",4,"Yale",2,0,1699.06549822698,1845.70222898758,1657.63217316645,1896.78302297993,0.362999850235926,0.552478094816932,0.0845220549471421
"535",2024-01-20,"Colgate",6,"Princeton",0,0,1746.47548757244,2167.24589457882,1728.54418543266,2193.76066082743,0.0994805457078621,0.852899505280386,0.0476199490117515
"536",2024-01-20,"Clarkson",4,"Brown",2,0,1552.01361525451,2081.75027476792,1546.19200675853,2091.87575975274,0.0510034618048904,0.911290017692654,0.037706520502456
"537",2024-01-21,"Connecticut",4,"New Hampshire",0,0,1442.32420748451,1843.97325913149,1425.04178542557,1868.98556944127,0.110890759193979,0.839511263526189,0.0495979772798316
"538",2024-01-23,"Boston College",2,"Harvard",2,1,1432.53644792619,1792.54566310638,1465.00474004909,1764.95338672486,0.139241198634398,0.806580848683602,0.0541779526820005
"539",2024-01-23,"Boston University",1,"Northeastern",2,1,1765.56741186498,1571.39638128583,1779.94286651921,1560.99390433338,0.801531717276515,0.143617143699608,0.0548511390238773
"540",2024-01-26,"Lindenwood",1,"Penn State",10,0,1586.52844310862,1431.17889116886,1634.5911376684,1395.2992166672,0.765144328425803,0.17532402475827,0.0595316468159263
"541",2024-01-26,"RIT",1,"Mercyhurst",4,0,1636.90834792715,1356.95605242978,1655.56947756327,1344.62773446646,0.865301402743968,0.0889874926420174,0.0457111046140148
"542",2024-01-26,"Robert Morris",4,"Syracuse",3,1,1334.99219178904,1257.78366182929,1285.96184331389,1311.89195450673,0.67691556874246,0.252978066635697,0.0701063646218425
"543",2024-01-26,"Ohio State",4,"St. Cloud State",2,0,1731.25584835739,2288.95708576092,1726.42269810682,2297.84237312152,0.0423435197286727,0.92215546359146,0.0355010166798671
"544",2024-01-26,"Wisconsin",2,"Minnesota-Duluth",1,0,1873.68075821091,2123.39430141308,1856.34450231922,2145.67798035154,0.23934526026739,0.692350357045791,0.0683043826868191
"545",2024-01-26,"St. Thomas",2,"Bemidji State",2,1,1374.99635624508,1433.26103461382,1376.35303406235,1440.24071443334,0.4849258020304,0.422448002005235,0.0926261959643651
"546",2024-01-26,"Minnesota State",3,"Minnesota",4,0,1921.72928957186,1686.04926422061,1933.6722959316,1677.74460701394,0.835114226312511,0.114654533999694,0.050231239687795
"547",2024-01-26,"Sacred Heart",2,"Stonehill",2,1,1332.79584436057,1426.51690370725,1338.80856382764,1428.9771553441,0.433192005921482,0.472663870701652,0.0941441233768651
"548",2024-01-26,"Long Island",2,"Saint Anselm",1,1,1526.53087126265,1578.87177834227,1490.75224683137,1621.27926178881,0.493961569903906,0.414520054029515,0.0915183760665795
"549",2024-01-26,"Assumption",5,"Saint Michael's",2,0,810.77909223952,1277.65723780294,800.281857345036,1294.13305162489,0.0757704835090892,0.881075312494809,0.0431542039961016
"550",2024-01-26,"Franklin Pierce",3,"Post",1,0,1044.84911459693,1350.56459055259,1023.85803685141,1378.48974468301,0.183904093306134,0.755346046875305,0.0607498598185608
"551",2024-01-26,"Harvard",1,"Colgate",10,0,2193.76066082743,1465.00474004909,2197.45308958754,1464.8420542029,0.981957153169642,0.000794955297727995,0.0172478915326302
"552",2024-01-26,"Princeton",1,"Brown",1,1,1546.19200675853,1728.54418543266,1562.61242334349,1719.1924774633,0.317550926833782,0.603907866326179,0.078541206840039
"553",2024-01-26,"Clarkson",0,"St. Lawrence",1,0,1896.78302297993,2091.87575975274,1947.34630575476,2046.85374426793,0.301920659724639,0.621576312745872,0.0765030275294891
"554",2024-01-26,"Dartmouth",0,"Cornell",14,0,1918.97556975027,1428.73520388042,1930.69955989078,1423.72978646203,0.949298295636528,0.0216464864880878,0.0290552178753841
"555",2024-01-26,"Quinnipiac",1,"Yale",2,1,1657.63217316645,1885.24346232455,1710.96151446456,1837.0943882506,0.263732310330898,0.664748648027878,0.071519041641224
"556",2024-01-26,"Northeastern",4,"Merrimack",0,0,1516.24030550292,1779.94286651921,1481.23274313371,1825.28949419639,0.224622171326048,0.709038353949472,0.0663394747244806
"557",2024-01-26,"Maine",2,"New Hampshire",4,0,1425.04178542557,1631.96185335106,1506.34090791687,1559.1839000188,0.287733503272058,0.637612021760129,0.0746544749678127
"558",2024-01-26,"Boston College",1,"Providence",1,1,1646.65276084367,1764.95338672486,1655.62359379627,1764.04278943574,0.400324078304481,0.51011774765681,0.0895581740387085
"559",2024-01-26,"Holy Cross",2,"Boston University",1,0,1560.99390433338,1301.78694722987,1499.29314263863,1366.94842497941,0.851843959779545,0.100377212426215,0.0477788277942409
"560",2024-01-26,"Vermont",0,"Connecticut",3,0,1868.98556944127,1277.47778118193,1873.4428745147,1276.24878382697,0.967826559664861,0.00887107173969231,0.0233023685954462
"561",2024-01-27,"Lindenwood",1,"Penn State",6,0,1634.5911376684,1395.2992166672,1662.05019882752,1376.27819537992,0.837787487168896,0.112365373373309,0.0498471394577955
"562",2024-01-27,"Mercyhurst",5,"RIT",2,0,1344.62773446646,1655.56947756327,1319.79940238374,1688.72213739503,0.179214311725161,0.760699547041187,0.0600861412336517
"563",2024-01-27,"Robert Morris",1,"Syracuse",2,0,1285.96184331389,1311.89195450673,1319.72753036599,1284.40778930222,0.533829149380098,0.379447829750761,0.0867230208691407
"564",2024-01-27,"Ohio State",3,"St. Cloud State",2,0,1726.42269810682,2297.84237312152,1723.63022635169,2303.13121463803,0.0385530118611843,0.9269819759705,0.0344650121683153
"565",2024-01-27,"Minnesota",2,"Minnesota State",1,1,1677.74460701394,1933.6722959316,1660.88713357658,1955.41349461679,0.232735164531721,0.699839867942445,0.0674249675258338
"566",2024-01-27,"St. Thomas",2,"Bemidji State",4,0,1376.35303406235,1440.24071443334,1436.12588778971,1391.16164566638,0.476326437245603,0.429984670216603,0.0936888925377934
"567",2024-01-27,"Wisconsin",5,"Minnesota-Duluth",4,0,1856.34450231922,2145.67798035154,1841.91997188321,2164.65667281119,0.199145825546811,0.737979174126747,0.0628750003264421
"568",2024-01-27,"Sacred Heart",2,"Stonehill",2,1,1338.80856382764,1428.9771553441,1344.39231148308,1431.92757453611,0.437958359383928,0.46721756453319,0.0948240760828819
"569",2024-01-27,"Assumption",2,"Saint Michael's",2,1,800.281857345036,1294.13305162489,839.50692725939,1258.57369032061,0.0641658898405187,0.895104014492052,0.0407300956674288
"570",2024-01-27,"Franklin Pierce",2,"Post",0,0,1023.85803685141,1378.48974468301,1007.50520152716,1401.09727223538,0.14326817278031,0.801934092817191,0.054797734402499
"571",2024-01-27,"Long Island",2,"Saint Anselm",1,1,1490.75224683137,1621.27926178881,1462.92983462003,1655.42881436337,0.384117685709968,0.528529481795917,0.0873528324941149
"572",2024-01-27,"Providence",3,"Boston College",1,0,1764.04278943574,1655.62359379627,1682.4859514003,1744.67825655615,0.714524358094183,0.219786749013682,0.0656888928921353
"573",2024-01-27,"Vermont",0,"Connecticut",0,1,1873.4428745147,1276.24878382697,1831.267237205,1320.49573449765,0.96861819232997,0.00836721477019517,0.0230145928998352
"574",2024-01-27,"Maine",2,"New Hampshire",4,0,1506.34090791687,1559.1839000188,1564.18815719872,1511.79335430717,0.493196773486163,0.4151914182796,0.0916118082342376
"575",2024-01-27,"Boston University",2,"Holy Cross",3,0,1366.94842497941,1499.29314263863,1411.73167218687,1460.81359350987,0.381720134644006,0.531250678274138,0.087029187081856
"576",2024-01-27,"Merrimack",3,"Northeastern",4,0,1825.28949419639,1481.23274313371,1832.533993686,1476.87446632056,0.899982059178088,0.0601705988119958,0.0398473420099158
"577",2024-01-27,"St. Lawrence",4,"Clarkson",6,0,2046.85374426793,1947.34630575476,2080.62831091163,1921.21044337734,0.704098992404333,0.228977860573125,0.0669231470225424
"578",2024-01-27,"Quinnipiac",1,"Brown",4,0,1562.61242334349,1837.0943882506,1671.55075759599,1737.14193814198,0.213668138137525,0.721470515690605,0.0648613461718694
"579",2024-01-27,"Harvard",2,"Cornell",7,0,1930.69955989078,1464.8420542029,1940.30043593668,1460.42689228796,0.943283485922511,0.0260822649626975,0.0306342491147914
"580",2024-01-27,"Dartmouth",0,"Colgate",5,0,2197.45308958754,1423.72978646203,2200.00884288981,1423.81866545465,0.984902063368619,-0.000525046528263363,0.0156229831596446
"581",2024-01-27,"Princeton",1,"Yale",1,1,1710.96151446456,1719.1924774633,1705.55965873128,1732.12173943809,0.560020619258752,0.356341533613465,0.0836378471277836
"582",2024-01-27,"Rensselaer",1,"Union",0,0,1411.84403156814,1535.05017174456,1383.31985835557,1569.99670003721,0.393806234986899,0.517526393132185,0.0886673718809158
"583",2024-01-31,"Harvard",3,"Union",1,0,1383.31985835557,1460.42689228796,1331.26588099936,1523.46474444265,0.456048023104231,0.447721589857422,0.0962303870383469
"584",2024-02-01,"Northeastern",3,"New Hampshire",2,1,1564.18815719872,1832.533993686,1548.26315246041,1853.21770593075,0.219861452649516,0.714439581334932,0.0656989660155527
"585",2024-02-02,"Mercyhurst",0,"Penn State",4,0,1662.05019882752,1688.72213739503,1734.87605478042,1629.4326397463,0.532720909833852,0.380424536796678,0.0868545533694706
"586",2024-02-02,"Syracuse",7,"Lindenwood",7,1,1376.27819537992,1319.72753036599,1362.74287374988,1339.8490237041,0.650392462555969,0.276427851798709,0.0731796856453227
"587",2024-02-02,"Robert Morris",3,"RIT",2,1,1319.79940238374,1284.40778930222,1274.74771332956,1334.99732499726,0.621985987604612,0.301558210528042,0.0764558018673457
"588",2024-02-02,"Assumption",2,"Post",3,1,1007.50520152716,1258.57369032061,1062.70602318049,1208.30633760425,0.237894554156569,0.693993714330027,0.0681117315134043
"589",2024-02-02,"Saint Michael's",2,"Sacred Heart",5,0,1431.92757453611,839.50692725939,1436.36706624356,838.289310301175,0.967955138987597,0.00878892647256,0.0232559345398433
"590",2024-02-02,"Stonehill",2,"Long Island",3,0,1655.42881436337,1344.39231148308,1663.87802214808,1339.04114338459,0.883349793120268,0.0738785080971865,0.0427716987825459
"591",2024-02-02,"Franklin Pierce",1,"Saint Anselm",3,0,1462.92983462003,1401.09727223538,1502.04702589799,1370.24189803263,0.657291936990139,0.270325787230698,0.0723822757791636
"592",2024-02-02,"St. Cloud State",2,"Wisconsin",5,0,2164.65667281119,1723.63022635169,2173.47095359796,1719.29460675662,0.93637731043349,0.0312950978359166,0.0323275917305935
"593",2024-02-02,"Bemidji State",1,"Ohio State",11,0,2303.13121463803,1436.12588778971,2305.37419831666,1436.56620796321,0.989369128675125,-0.00208694657513954,0.0127178179000145
"594",2024-02-02,"St. Thomas",1,"Minnesota",3,0,1955.41349461679,1391.16164566638,1959.5557673461,1389.84223067319,0.963709299744091,0.0115594740279103,0.0247312262279986
"595",2024-02-02,"Minnesota State",0,"Minnesota-Duluth",3,0,1841.91997188321,1660.88713357658,1871.04545179376,1639.57460952046,0.78976828493988,0.1538367264107,0.05639498864942
"596",2024-02-02,"Yale",1,"Rensselaer",4,0,1569.99670003721,1705.55965873128,1656.24002426303,1631.2943322162,0.377483838200494,0.536057328865246,0.08645883293426
"597",2024-02-02,"Cornell",1,"St. Lawrence",2,0,1921.21044337734,1940.30043593668,1954.23870526589,1913.46646302666,0.544010079956982,0.370471240750242,0.0855186792927759
"598",2024-02-02,"Brown",4,"Union",2,0,1331.26588099936,1671.55075759599,1313.63854549846,1695.62526940114,0.154434145401933,0.789081755639788,0.0564840989582782
"599",2024-02-02,"Colgate",1,"Clarkson",3,0,2080.62831091163,2200.00884288981,2149.24014175636,2141.59684869157,0.398887627660508,0.511750990657107,0.089361381682385
"600",2024-02-02,"Boston College",3,"Boston University",0,0,1460.81359350987,1682.4859514003,1423.33719157373,1729.99352064748,0.270509817435383,0.657083838898171,0.0724063436664468
"601",2024-02-02,"Holy Cross",3,"Vermont",6,0,1320.49573449765,1411.73167218687,1398.55934168192,1346.77661604442,0.436526159481803,0.468854518332316,0.094619322185881
"602",2024-02-02,"Connecticut",2,"Providence",2,1,1744.67825655615,1831.267237205,1749.82967679244,1834.71204706445,0.44276199737452,0.461724334895044,0.0955136677304361
"603",2024-02-02,"Merrimack",3,"Maine",2,1,1511.79335430717,1476.87446632056,1466.78860671059,1527.42247180355,0.621337911373169,0.302131578818893,0.0765305098079386
"604",2024-02-03,"Mercyhurst",2,"Penn State",3,1,1734.87605478042,1629.4326397463,1755.80372355611,1613.29262901661,0.711071504643031,0.222829836670137,0.0660986586868325
"605",2024-02-03,"Robert Morris",2,"RIT",3,1,1274.74771332956,1334.99732499726,1312.27527776478,1304.20594298833,0.48189247245393,0.425107438824312,0.0930000887217576
"606",2024-02-03,"Syracuse",4,"Lindenwood",5,1,1362.74287374988,1339.8490237041,1391.37763499621,1316.89681003229,0.604666980805142,0.316879468630091,0.0784535505647671
"607",2024-02-03,"Boston University",3,"Boston College",0,0,1729.99352064748,1423.33719157373,1607.94641057077,1551.36571998491,0.88095280655858,0.0758724942155371,0.0431746992258825
"608",2024-02-03,"Providence",1,"Connecticut",2,1,1834.71204706445,1749.82967679244,1857.42351146881,1732.11568818549,0.6864443284134,0.244560257993017,0.0689954135935832
"609",2024-02-03,"Merrimack",2,"Maine",1,0,1466.78860671059,1527.42247180355,1431.92672527762,1569.02578961627,0.481304967872949,0.425622407047733,0.0930726250793179
"610",2024-02-03,"New Hampshire",3,"Northeastern",4,1,1853.21770593075,1548.26315246041,1861.90889843873,1542.71060134304,0.88000893930879,0.0766588126431586,0.0433322480480514
"611",2024-02-03,"Holy Cross",2,"Vermont",3,1,1398.55934168192,1346.77661604442,1424.33810851093,1326.35104074516,0.644096989880086,0.281996566424426,0.073906443695488
"612",2024-02-03,"St. Thomas",2,"Minnesota",5,0,1959.5557673461,1389.84223067319,1964.46297190331,1388.32069500505,0.964579123386783,0.010982653471129,0.0244382231420885
"613",2024-02-03,"Bemidji State",1,"Ohio State",9,0,2305.37419831666,1436.56620796321,2307.46076880989,1436.98218944771,0.989438311587222,-0.00210559232916242,0.0126672807419401
"614",2024-02-03,"Minnesota State",1,"Minnesota-Duluth",2,0,1871.04545179376,1639.57460952046,1883.2176594956,1631.07342897826,0.831949860533421,0.117367745502003,0.0506823939645758
"615",2024-02-03,"St. Cloud State",1,"Wisconsin",2,1,2173.47095359796,1719.29460675662,2177.80685617043,1717.2345079605,0.940138301131084,0.0284418322858464,0.03141986658307
"616",2024-02-03,"Stonehill",1,"Long Island",2,0,1663.87802214808,1339.04114338459,1671.80184614315,1334.12508415691,0.890603269341311,0.0678713721514523,0.0415253585072367
"617",2024-02-03,"Saint Michael's",0,"Sacred Heart",1,0,1436.36706624356,838.289310301175,1438.63134539234,837.688807556066,0.968739243030971,0.00829057246947367,0.0229701844995548
"618",2024-02-03,"Post",0,"Assumption",0,1,1208.30633760425,1062.70602318049,1185.33590196709,1091.14526938789,0.755227062635139,0.184008375473415,0.0607645618914467
